"state","puma22","zcta","stab","ZIPName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","puma22-to-zcta allocation factor"
"06","03734","90039","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",16921,0.0879 
"06","03734","90057","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",45510,0.2364 
"06","03734","90065","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",962,0.005 
"06","03735","90031","CA","Los Angeles, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",18357,0.1002 
"06","03735","90032","CA","Los Angeles, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",43332,0.2365 
"06","03735","90041","CA","Los Angeles, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",26654,0.1455 
"06","03735","90042","CA","Los Angeles, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",52361,0.2858 
"06","03735","90065","CA","Los Angeles, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",42376,0.2313 
"06","03735","91105","CA","Pasadena, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",125,0.0007 
"06","03736","90042","CA","Los Angeles, CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",5934,0.0513 
"06","03736","91030","CA","South Pasadena, CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",26927,0.2326 
"06","03736","91801","CA","Alhambra, CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",53669,0.4637 
"06","03736","91803","CA","Alhambra, CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",29215,0.2524 
"06","03737","90022","CA","Los Angeles, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",2265,0.018 
"06","03737","91731","CA","El Monte, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",82,0.0007 
"06","03737","91733","CA","South El Monte, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",11,0.0001 
"06","03737","91754","CA","Monterey Park, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",33300,0.264 
"06","03737","91755","CA","Monterey Park, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",27637,0.2191 
"06","03737","91770","CA","Rosemead, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",57405,0.4552 
"06","03737","91776","CA","San Gabriel, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",5264,0.0417 
"06","03737","91803","CA","Alhambra, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",159,0.0013 
"06","03738","91006","CA","Arcadia, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",12,0.0001 
"06","03738","91731","CA","El Monte, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",27742,0.2173 
"06","03738","91732","CA","El Monte, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",60137,0.471 
"06","03738","91733","CA","South El Monte, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",39215,0.3072 
"06","03738","91770","CA","Rosemead, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",541,0.0042 
"06","03738","91780","CA","Temple City, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",24,0.0002 
"06","03739","90601","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",25885,0.1509 
"06","03739","90602","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",24859,0.1449 
"06","03739","90603","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",21174,0.1235 
