"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Place code","State abbr.","Place name","PUMA22 name","Total population (2020 Census)","puma22-to-place allocation factor"
"06","01100","59604","CA","Rancho Tehama Reserve CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",1572,0.0118 
"06","01100","59892","CA","Red Bluff city, CA","Colusa, Glenn, Tehama & Trinity Counties",14710,0.1109 
"06","01100","60592","CA","Richfield CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",309,0.0023 
"06","01100","63386","CA","Ruth CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",254,0.0019 
"06","01100","64378","CA","Salyer CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",389,0.0029 
"06","01100","75154","CA","Stonyford CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",133,0.001 
"06","01100","78106","CA","Tehama city, CA","Colusa, Glenn, Tehama & Trinity Counties",435,0.0033 
"06","01100","80476","CA","Trinity Center CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",198,0.0015 
"06","01100","80483","CA","Trinity Village CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",278,0.0021 
"06","01100","82786","CA","Vina CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",198,0.0015 
"06","01100","83794","CA","Weaverville CDP, CA","Colusa, Glenn, Tehama & Trinity Counties",3667,0.0276 
"06","01100","85586","CA","Williams city, CA","Colusa, Glenn, Tehama & Trinity Counties",5538,0.0417 
"06","01100","85684","CA","Willows city, CA","Colusa, Glenn, Tehama & Trinity Counties",6293,0.0474 
"06","01100","99999","CA","[not in a place]","Colusa, Glenn, Tehama & Trinity Counties",50030,0.377 
"06","01301","21061","CA","East Richmond Heights CDP, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",156,0.0012 
"06","01301","21796","CA","El Cerrito city, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",1907,0.0147 
"06","01301","22454","CA","El Sobrante CDP, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",1173,0.0091 
"06","01301","52162","CA","North Richmond CDP, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",4161,0.0322 
"06","01301","60620","CA","Richmond city, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",86900,0.6715 
"06","01301","62700","CA","Rollingwood CDP, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",3009,0.0232 
"06","01301","68294","CA","San Pablo city, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",32114,0.2481 
"06","01305","06928","CA","Blackhawk CDP, CA","Contra Costa County (South)--San Ramon City & Danville Town",9637,0.0671 
"06","01305","10301","CA","Camino Tassajara CDP, CA","Contra Costa County (South)--San Ramon City & Danville Town",4951,0.0345 
"06","01305","17988","CA","Danville town, CA","Contra Costa County (South)--San Ramon City & Danville Town",39683,0.2762 
"06","01305","19150","CA","Diablo CDP, CA","Contra Costa County (South)--San Ramon City & Danville Town",201,0.0014 
"06","01305","51622","CA","Norris Canyon CDP, CA","Contra Costa County (South)--San Ramon City & Danville Town",1313,0.0091 
"06","01305","68378","CA","San Ramon city, CA","Contra Costa County (South)--San Ramon City & Danville Town",84605,0.5888 
"06","01305","99999","CA","[not in a place]","Contra Costa County (South)--San Ramon City & Danville Town",3298,0.023 
"06","01308","02252","CA","Antioch city, CA","Contra Costa County (Northeast)--Antioch City",114255,0.9509 
"06","01308","08142","CA","Brentwood city, CA","Contra Costa County (Northeast)--Antioch City",4708,0.0392 
"06","01308","53070","CA","Oakley city, CA","Contra Costa County (Northeast)--Antioch City",472,0.0039 
"06","01308","99999","CA","[not in a place]","Contra Costa County (Northeast)--Antioch City",719,0.006 
"06","01309","06210","CA","Bethel Island CDP, CA","Contra Costa County (East)--Brentwood & Oakley Cities",2131,0.017 
"06","01309","08142","CA","Brentwood city, CA","Contra Costa County (East)--Brentwood & Oakley Cities",59584,0.4741 
"06","01309","09346","CA","Byron CDP, CA","Contra Costa County (East)--Brentwood & Oakley Cities",1140,0.0091 
"06","01309","19339","CA","Discovery Bay CDP, CA","Contra Costa County (East)--Brentwood & Oakley Cities",15358,0.1222 
"06","01309","38772","CA","Knightsen CDP, CA","Contra Costa County (East)--Brentwood & Oakley Cities",1596,0.0127 
"06","01309","53070","CA","Oakley city, CA","Contra Costa County (East)--Brentwood & Oakley Cities",42885,0.3412 
"06","01309","99999","CA","[not in a place]","Contra Costa County (East)--Brentwood & Oakley Cities",2982,0.0237 
"06","01310","04470","CA","Bayview CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",1782,0.0126 
"06","01310","17274","CA","Crockett CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3242,0.023 
"06","01310","21061","CA","East Richmond Heights CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3304,0.0234 
"06","01310","21796","CA","El Cerrito city, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",24055,0.1706 
"06","01310","22454","CA","El Sobrante CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",14031,0.0995 
"06","01310","33308","CA","Hercules city, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",23075,0.1637 
"06","01310","38086","CA","Kensington CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",5428,0.0385 
"06","01310","48718","CA","Montalvin Manor CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3099,0.022 
"06","01310","52162","CA","North Richmond CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",14,0.0001 
"06","01310","57288","CA","Pinole city, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",19022,0.1349 
"06","01310","58226","CA","Port Costa CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",190,0.0013 
"06","01310","60620","CA","Richmond city, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",28637,0.2032 
"06","01310","62490","CA","Rodeo CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",9653,0.0685 
"06","01310","62700","CA","Rollingwood CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",6,0 
"06","01310","68294","CA","San Pablo city, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",13,0.0001 
"06","01310","77924","CA","Tara Hills CDP, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",5364,0.0381 
"06","01310","99999","CA","[not in a place]","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",47,0.0003 
"06","01311","00898","CA","Alhambra Valley CDP, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",769,0.0063 
"06","01311","16000","CA","Concord city, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",36962,0.3012 
"06","01311","22454","CA","El Sobrante CDP, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",320,0.0026 
"06","01311","33308","CA","Hercules city, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",2941,0.024 
"06","01311","46114","CA","Martinez city, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",36954,0.3012 
"06","01311","49651","CA","Mountain View CDP, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",2622,0.0214 
"06","01311","54764","CA","Pacheco CDP, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",4183,0.0341 
"06","01311","57764","CA","Pleasant Hill city, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",30910,0.2519 
"06","01311","60279","CA","Reliez Valley CDP, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",1062,0.0087 
"06","01311","60620","CA","Richmond city, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",911,0.0074 
"06","01311","82842","CA","Vine Hill CDP, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",4323,0.0352 
"06","01311","99999","CA","[not in a place]","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",744,0.0061 
"06","01312","00135","CA","Acalanes Ridge CDP, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",1285,0.0125 
"06","01312","00618","CA","Alamo CDP, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5787,0.0561 
"06","01312","00898","CA","Alhambra Valley CDP, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",36,0.0003 
"06","01312","11915","CA","Castle Hill CDP, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",1271,0.0123 
"06","01312","17988","CA","Danville town, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",146,0.0014 
"06","01312","39122","CA","Lafayette city, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",25391,0.2463 
"06","01312","46114","CA","Martinez city, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",333,0.0032 
"06","01312","49187","CA","Moraga town, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",16870,0.1637 
"06","01312","54232","CA","Orinda city, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",19514,0.1893 
"06","01312","57764","CA","Pleasant Hill city, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",1588,0.0154 
"06","01312","60279","CA","Reliez Valley CDP, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",2292,0.0222 
"06","01312","70266","CA","Saranap CDP, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5830,0.0566 
"06","01312","83346","CA","Walnut Creek city, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",22244,0.2158 
"06","01312","99999","CA","[not in a place]","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",488,0.0047 
"06","01313","00618","CA","Alamo CDP, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",9527,0.0536 
"06","01313","13882","CA","Clayton city, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",11070,0.0623 
"06","01313","16000","CA","Concord city, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",88016,0.4953 
"06","01313","16090","CA","Contra Costa Centre CDP, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",6808,0.0383 
"06","01313","17988","CA","Danville town, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",3753,0.0211 
"06","01313","19150","CA","Diablo CDP, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",1054,0.0059 
"06","01313","51890","CA","North Gate CDP, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",667,0.0038 
"06","01313","57764","CA","Pleasant Hill city, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",2115,0.0119 
"06","01313","68263","CA","San Miguel CDP, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",3591,0.0202 
"06","01313","71362","CA","Shell Ridge CDP, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",1014,0.0057 
"06","01313","83346","CA","Walnut Creek city, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",47883,0.2694 
"06","01313","99999","CA","[not in a place]","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",2210,0.0124 
"06","01314","02252","CA","Antioch city, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",1036,0.0101 
"06","01314","04415","CA","Bay Point CDP, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",23896,0.233 
"06","01314","14232","CA","Clyde CDP, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",729,0.0071 
"06","01314","16000","CA","Concord city, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",432,0.0042 
"06","01314","57456","CA","Pittsburg city, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",76416,0.7452 
"06","01314","99999","CA","[not in a place]","Contra Costa County (North)--Pittsburg & Concord (North) Cities",34,0.0003 
"06","01500","00310","CA","Adin CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",205,0.0015 
"06","01500","01094","CA","Almanor CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",3,0 
"06","01500","01444","CA","Alturas city, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2715,0.0204 
"06","01500","04772","CA","Beckwourth CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",478,0.0036 
"06","01500","04856","CA","Belden CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",15,0.0001 
"06","01500","06150","CA","Bertsch-Oceanview CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2520,0.0189 
"06","01500","06336","CA","Bieber CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",266,0.002 
"06","01500","06994","CA","Blairsden CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",38,0.0003 
"06","01500","08744","CA","Bucks Lake CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",22,0.0002 
"06","01500","09834","CA","California Pines CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",473,0.0036 
"06","01500","10732","CA","Canby CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",183,0.0014 
"06","01500","10914","CA","Canyondam CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",30,0.0002 
"06","01500","11166","CA","Caribou CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1,0 
"06","01500","11481","CA","Carrick CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",143,0.0011 
"06","01500","12328","CA","Cedarville CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",437,0.0033 
"06","01500","12930","CA","Chester CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2187,0.0164 
"06","01500","13077","CA","Chilcoot-Vinton CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",446,0.0034 
"06","01500","13910","CA","Clear Creek CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",175,0.0013 
"06","01500","14106","CA","Clio CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",77,0.0006 
"06","01500","17022","CA","Crescent City city, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",6673,0.0502 
"06","01500","17050","CA","Crescent Mills CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",206,0.0015 
"06","01500","17267","CA","C-Road CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",140,0.0011 
"06","01500","17288","CA","Cromberg CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",272,0.002 
"06","01500","17995","CA","Daphnedale Park CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",129,0.001 
"06","01500","18485","CA","Delleker CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",802,0.006 
"06","01500","19584","CA","Dorris city, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",860,0.0065 
"06","01500","19878","CA","Doyle CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",536,0.004 
"06","01500","20242","CA","Dunsmuir city, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1707,0.0128 
"06","01500","20424","CA","Eagleville CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",45,0.0003 
"06","01500","21026","CA","East Quincy CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2463,0.0185 
"06","01500","21138","CA","East Shore CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",181,0.0014 
"06","01500","21530","CA","Edgewood CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",72,0.0005 
"06","01500","22972","CA","Etna city, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",678,0.0051 
"06","01500","25030","CA","Fort Bidwell CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",180,0.0014 
"06","01500","25086","CA","Fort Dick CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",912,0.0069 
"06","01500","25128","CA","Fort Jones city, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",695,0.0052 
"06","01500","29154","CA","Gasquet CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",657,0.0049 
"06","01500","29252","CA","Gazelle CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",95,0.0007 
"06","01500","30339","CA","Gold Mountain CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",73,0.0005 
"06","01500","30560","CA","Graeagle CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",724,0.0054 
"06","01500","31029","CA","Greenhorn CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",247,0.0019 
"06","01500","31134","CA","Greenview CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",208,0.0016 
"06","01500","31162","CA","Greenville CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1026,0.0077 
"06","01500","31246","CA","Grenada CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",314,0.0024 
"06","01500","31883","CA","Hamilton Branch CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",505,0.0038 
"06","01500","32030","CA","Happy Camp CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",905,0.0068 
"06","01500","33336","CA","Herlong CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",237,0.0018 
"06","01500","33935","CA","Hiouchi CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",314,0.0024 
"06","01500","34694","CA","Hornbrook CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",266,0.002 
"06","01500","36364","CA","Indian Falls CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",79,0.0006 
"06","01500","36735","CA","Iron Horse CDP, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",269,0.002 
